county_fips,tract_fips,year,measure_id,measure_name,data_value,low_ci,high_ci,unit,total_pop
36093,36093032503,2023,DIABETES,Diagnosed diabetes among adults,8.8,7.5,10.2,%,4023
36103,36103123704,2023,CSMOKING,Current cigarette smoking among adults,12.0,10.0,14.2,%,4632
36103,36103158711,2023,COPD,Chronic obstructive pulmonary disease among adults,6.5,5.5,7.7,%,5736
36103,36103145804,2023,CSMOKING,Current cigarette smoking among adults,8.7,7.2,10.3,%,3567
36103,36103110200,2023,BPHIGH,High blood pressure among adults,33.1,29.9,36.1,%,5019
36103,36103146619,2023,CSMOKING,Current cigarette smoking among adults,10.5,8.4,12.9,%,3072
36103,36103159406,2023,CHD,Coronary heart disease among adults,6.0,5.3,6.6,%,5703
36093,36093020700,2023,OBESITY,Obesity among adults,40.5,34.4,47.3,%,5618
36093,36093021600,2023,CHD,Coronary heart disease among adults,7.4,6.6,8.3,%,3709
36093,36093020500,2023,LPA,No leisure-time physical activity among adults,22.8,18.9,27.0,%,4693
36103,36103159509,2023,LPA,No leisure-time physical activity among adults,34.6,30.8,38.6,%,3181
36103,36103134907,2023,CHD,Coronary heart disease among adults,5.2,4.5,6.0,%,3791
36103,36103158322,2023,STROKE,Stroke among adults,3.3,2.8,3.9,%,2029
36103,36103158012,2023,CSMOKING,Current cigarette smoking among adults,6.7,5.1,8.5,%,3829
36093,36093032000,2023,OBESITY,Obesity among adults,29.2,23.7,35.3,%,7108
36103,36103158712,2023,STROKE,Stroke among adults,3.0,2.6,3.4,%,7744
36103,36103159204,2023,OBESITY,Obesity among adults,31.0,27.3,34.8,%,4174
36103,36103158411,2023,CANCER,Cancer (non-skin) or melanoma among adults,7.7,7.0,8.5,%,3072
36103,36103123102,2023,BPHIGH,High blood pressure among adults,31.3,28.5,34.2,%,3972
36101,36101962600,2023,BPHIGH,High blood pressure among adults,28.5,24.9,32.2,%,2262
36103,36103146402,2023,OBESITY,Obesity among adults,29.6,26.0,33.4,%,4392
36103,36103146300,2023,BPHIGH,High blood pressure among adults,40.8,37.7,44.0,%,2607
36099,36099951000,2023,CHD,Coronary heart disease among adults,7.2,6.3,8.1,%,2163
36103,36103147004,2023,COPD,Chronic obstructive pulmonary disease among adults,10.5,8.9,12.2,%,693
36103,36103112001,2023,DIABETES,Diagnosed diabetes among adults,9.0,7.8,10.4,%,4603
36103,36103158401,2023,CANCER,Cancer (non-skin) or melanoma among adults,8.5,7.7,9.4,%,1255
36103,36103122502,2023,COPD,Chronic obstructive pulmonary disease among adults,4.2,3.5,5.0,%,4877
36103,36103135209,2023,DIABETES,Diagnosed diabetes among adults,8.3,7.1,9.6,%,3151
36093,36093021002,2023,CHD,Coronary heart disease among adults,12.8,11.6,14.0,%,2311
36103,36103112218,2023,OBESITY,Obesity among adults,24.9,21.6,28.5,%,5489
36103,36103146300,2023,CSMOKING,Current cigarette smoking among adults,10.3,8.4,12.4,%,2607
36093,36093020500,2023,CSMOKING,Current cigarette smoking among adults,12.5,10.5,14.7,%,4693
36099,36099950500,2023,BPHIGH,High blood pressure among adults,40.0,35.4,44.2,%,3683
36103,36103122408,2023,LPA,No leisure-time physical activity among adults,22.2,18.8,25.7,%,3642
36103,36103147802,2023,BPHIGH,High blood pressure among adults,31.3,28.4,34.1,%,3881
36103,36103145703,2023,DIABETES,Diagnosed diabetes among adults,12.5,11.1,14.1,%,6011
36103,36103123002,2023,COPD,Chronic obstructive pulmonary disease among adults,6.4,5.4,7.6,%,4900
36103,36103145808,2023,CHD,Coronary heart disease among adults,5.4,4.7,6.2,%,3065
36103,36103159109,2023,BPHIGH,High blood pressure among adults,29.4,26.9,32.0,%,2902
36103,36103158510,2023,CSMOKING,Current cigarette smoking among adults,11.8,9.8,14.1,%,6907
36103,36103122300,2023,BPHIGH,High blood pressure among adults,26.7,24.3,29.0,%,4311
36103,36103146608,2023,CHD,Coronary heart disease among adults,6.3,5.6,7.1,%,2629
36103,36103146703,2023,CANCER,Cancer (non-skin) or melanoma among adults,6.7,6.0,7.3,%,4268
36103,36103111002,2023,LPA,No leisure-time physical activity among adults,27.0,23.2,31.2,%,5902
36093,36093021700,2023,CANCER,Cancer (non-skin) or melanoma among adults,5.3,4.8,5.9,%,4167
36103,36103158512,2023,OBESITY,Obesity among adults,28.2,24.7,32.0,%,3134
36093,36093033400,2023,STROKE,Stroke among adults,1.6,1.4,1.8,%,3219
36103,36103123401,2023,DIABETES,Diagnosed diabetes among adults,10.0,8.7,11.4,%,4138
36103,36103135403,2023,CANCER,Cancer (non-skin) or melanoma among adults,8.4,7.6,9.2,%,4314
36103,36103147901,2023,CHD,Coronary heart disease among adults,6.1,5.4,6.9,%,4209
36103,36103158013,2023,OBESITY,Obesity among adults,25.1,21.8,28.4,%,2856
36103,36103111401,2023,COPD,Chronic obstructive pulmonary disease among adults,6.2,5.0,7.5,%,1377
36103,36103158309,2023,LPA,No leisure-time physical activity among adults,24.7,21.6,28.1,%,4615
36103,36103159510,2023,DIABETES,Diagnosed diabetes among adults,14.4,12.4,16.4,%,359
36103,36103159108,2023,OBESITY,Obesity among adults,30.2,26.8,33.8,%,7056
36103,36103124101,2023,BPHIGH,High blood pressure among adults,30.5,27.7,33.3,%,4557
36103,36103146004,2023,COPD,Chronic obstructive pulmonary disease among adults,5.9,5.0,6.8,%,1941
36093,36093033003,2023,CSMOKING,Current cigarette smoking among adults,9.7,7.8,11.5,%,3869
36101,36101960900,2023,OBESITY,Obesity among adults,39.9,32.8,47.3,%,2507
36103,36103135208,2023,COPD,Chronic obstructive pulmonary disease among adults,4.7,3.7,5.9,%,2848
36103,36103159112,2023,LPA,No leisure-time physical activity among adults,26.9,23.3,30.7,%,3810
36103,36103122706,2023,LPA,No leisure-time physical activity among adults,23.2,19.7,26.9,%,4285
36103,36103146201,2023,CHD,Coronary heart disease among adults,4.9,4.3,5.5,%,5137
36103,36103146608,2023,LPA,No leisure-time physical activity among adults,26.4,22.9,30.2,%,2629
36103,36103158712,2023,OBESITY,Obesity among adults,31.2,27.3,35.0,%,7744
36095,36095740600,2023,DIABETES,Diagnosed diabetes among adults,11.7,10.1,13.4,%,2840
36103,36103146103,2023,CHD,Coronary heart disease among adults,5.7,5.1,6.4,%,4032
36103,36103112215,2023,STROKE,Stroke among adults,3.6,3.0,4.4,%,3771
36101,36101961000,2023,CANCER,Cancer (non-skin) or melanoma among adults,10.5,9.5,11.5,%,3379
36103,36103147001,2023,LPA,No leisure-time physical activity among adults,18.6,15.9,21.5,%,4295
36103,36103122603,2023,CHD,Coronary heart disease among adults,5.4,4.7,6.1,%,5485
36103,36103134704,2023,STROKE,Stroke among adults,3.3,2.7,4.0,%,2891
36103,36103146620,2023,COPD,Chronic obstructive pulmonary disease among adults,5.9,4.7,7.3,%,1888
36103,36103124002,2023,LPA,No leisure-time physical activity among adults,22.7,19.5,26.3,%,3374
36103,36103112216,2023,BPHIGH,High blood pressure among adults,31.0,28.3,33.7,%,4386
36101,36101960700,2023,COPD,Chronic obstructive pulmonary disease among adults,8.4,7.0,9.9,%,2858
36103,36103124101,2023,CANCER,Cancer (non-skin) or melanoma among adults,8.0,7.2,8.8,%,4557
36103,36103158713,2023,CHD,Coronary heart disease among adults,5.7,5.1,6.5,%,3004
